"practice_code","practice_name","postcode","subicb_code","non_white_popn","reg_popn","pct_non_white"
"D82005","SHERINGHAM MEDICAL PRACTICE","NR26 8RT","26A",179.051275393221,9454,0.0189392083132242
"D82006","CHET VALLEY MEDICAL PRACTICE","NR14 6QH","26A",248.553907315746,9086,0.0273557018837493
"D82007","EAST NORFOLK MEDICAL PRACTICE","NR30 1QP","26A",1909.58610600062,25044,0.0762492455678254
"D82008","ST STEPHENS GATE MEDICAL PARTNERSHIP","NR2 2TJ","26A",2475.06613078771,18460,0.134077255188933
"D82009","STALHAM STAITHE SURGERY","NR12 9BU","26A",124.243421866156,7519,0.0165239289621168
"D82010","GRIMSTON MEDICAL CENTRE","PE32 1DW","26A",119.489163665332,5205,0.0229566116552031
"D82011","CASTLE PARTNERSHIP","NR3 1SE","26A",1937.59504717521,17518,0.110605950860555
"D82012","MAGDALEN MEDICAL PRACTICE","NR3 4LF","26A",1078.42499328589,14041,0.0768054264857124
"D82013","OLD CATTON MEDICAL PRACTICE","NR6 7HQ","26A",474.021994339364,7717,0.0614256828222579
"D82015","BRIDGE STREET SURGERY","PE38 9DP","26A",272.391128694961,8573,0.0317731399387567
"D82016","MARKET SURGERY","NR11 6BW","26A",205.296839292594,10108,0.0203103323399875
"D82017","TRINITY & BOWTHORPE MEDICAL PRACTICE","NR2 2BQ","26A",1689.27500451247,11070,0.152599368067973
"D82018","HELLESDON MEDICAL PRACTICE","NR6 5QJ","26A",565.500154165061,10882,0.0519665644334737
"D82019","THE MILLWOOD PARTNERSHIP","NR31 8HS","26A",723.910427158512,19888,0.0363993577613894
"D82020","ORCHARD SURGERY","NR19 1AE","26A",347.121586969361,11035,0.0314564192994437
"D82022","LAWNS PRACTICE","IP22 4WG","26A",262.419154574876,7048,0.0372331377092616
"D82023","ROUNDWELL MEDICAL CENTRE","NR5 0GB","26A",1329.54673661215,14203,0.0936102750554212
"D82024","TAVERHAM SURGERY","NR8 6JR","26A",370.392249939566,8268,0.0447982885751774
"D82025","HOVETON & WROXHAM MEDICAL CENTRE","NR12 8DU","26A",240.497306202376,9867,0.0243739035372835
"D82026","LAKENHAM SURGERY","NR1 3JJ","26A",1043.73790524086,8619,0.121097332085029
"D82027","HEACHAM GROUP PRACTICE","PE31 7EX","26A",104.611957431226,7675,0.0136302224666092
"D82028","LUDHAM AND STALHAM GREEN SURGERIES","NR29 5AB","26A",100.693733212495,5903,0.0170580608525317
"D82029","DRAYTON MEDICAL PRACTICE","NR8 6EE","26A",620.671384559837,18453,0.0336352563030313
"D82030","REEPHAM & AYLSHAM MEDICAL PRACTICE","NR10 4QT","26A",161.902909963753,9099,0.0177934838953459
"D82031","PARISH FIELDS PRACTICE","IP22 4WG","26A",315.559419340666,8364,0.0377282902128964
"D82032","BRUNDALL MEDICAL PARTNERSHIP","NR13 5RP","26A",264.795891608701,7960,0.0332658155287313
"D82034","ATTLEBOROUGH SURGERY","NR17 2AS","26A",654.070767855526,18621,0.0351254372942122
"D82035","UPWELL HEALTH CENTRE","PE14 9BT","26A",230.533267361693,10953,0.0210474999873727
"D82036","OLD MILL AND MILLGATES MEDICAL PRACTICE","NR14 7FA","26A",249.426066530084,8854,0.0281710036740551
"D82037","LONG STRATTON MEDICAL PARTNERSHIP","NR15 2UY","26A",218.973224554811,11331,0.019325145578926
"D82038","WELLS HEALTH CENTRE","NR23 1JP","26A",62.8500998969134,3277,0.019179157734792
"D82039","MATTISHALL SURGERY","NR20 3QA","26A",174.164079363199,8651,0.0201322482213847
"D82040","WENSUM VALLEY MEDICAL PRACTICE","NR5 8AD","26A",1772.87665401231,12725,0.139322330374249
"D82041","SCHOOL LANE SURGERY","IP24 2AG","26A",720.649806448267,11508,0.0626216376823312
"D82042","E HARLING & KENNINGHALL MEDICAL PRACTICE","NR16 2AD","26A",163.32213818902,8725,0.0187188697064779
"D82043","WATLINGTON MEDICAL CENTRE","PE33 0TU","26A",145.542554491593,6831,0.0213061856963246
"D82044","VIDA HEALTHCARE","PE30 4DY","26A",2103.09493208202,31216,0.0673723389313819
"D82045","WYMONDHAM MEDICAL PARTNERSHIP","NR18 0RF","26A",876.335523962573,19376,0.0452278862491006
"D82046","CHURCH HILL SURGERY","IP21 4TX","26A",81.9277719023926,4480,0.0182874490853555
"D82047","OAK STREET MEDICAL PRACT.","NR3 3DL","26A",867.960744194569,7588,0.114385970505347
"D82048","THORPEWOOD MEDICAL GROUP","NR7 9QL","26A",710.339201522112,12173,0.058353668078708
"D82049","LITCHAM HEALTH CENTRE","PE32 2NW","26A",57.1204332077871,3622,0.0157704122605707
"D82050","THEATRE ROYAL SURGERY","NR19 2EN","26A",274.921501266508,8851,0.0310610666892451
"D82051","ST JAMES MEDICAL PRACTICE","PE30 5SY","26A",1188.19943385189,17273,0.0687894073902562
"D82053","MUNDESLEY MEDICAL CENTRE","NR11 8AR","26A",103.744205732017,5842,0.0177583371674113
"D82054","FAKENHAM MEDICAL PRACTICE","NR21 8SY","26A",317.021851375143,15595,0.0203284290718271
"D82056","ELMHAM SURGERY","NR20 5JS","26A",211.870689055449,9718,0.0218018819773049
"D82057","CAMPINGLAND SURGERY","PE37 7RD","26A",210.864826878775,7556,0.0279069384434588
"D82058","COASTAL VILLAGES PRACTICE","NR29 3RW","26A",332.650381623501,17605,0.0188952219042034
"D82059","BIRCHWOOD MEDICAL PRACTICE","NR28 0BQ","26A",227.084423593371,11895,0.0190907459935579
"D82060","BACON ROAD MEDICAL CENTRE","NR2 3QX","26A",738.364511194561,4775,0.154631311244934
"D82062","COLTISHALL MEDICAL PRACTICE","NR12 7HA","26A",209.295066647705,8904,0.0235057352479453
"D82063","WATTON MEDICAL PRACTICE","IP25 6FA","26A",633.507179857326,14303,0.0442919093796634
"D82064","HUMBLEYARD PRACTICE","NR4 6TA","26A",1819.28223319003,22111,0.0822795094382901
"D82065","MANOR FARM MEDICAL CENTRE","PE37 7QN","26A",199.991387849443,7590,0.0263493264623772
"D82066","PASTON SURGERY","NR28 0BQ","26A",130.38158506519,6739,0.0193473193448865
"D82067","THE PARK SURGERY","NR30 2HW","26A",1359.29000414188,14075,0.0965747782694051
"D82068","HOWDALE SURGERY","PE38 9AF","26A",224.259626412687,7759,0.0289031610275405
"D82070","GREAT MASSINGHAM SURGERY","PE32 2JQ","26A",125.652928602962,6420,0.0195721072590284
"D82071","EAST NORWICH MEDICAL PARTNERSHIP","NR7 0AJ","26A",778.568138634265,15115,0.0515096353711059
"D82072","BURNHAM SURGERY","PE31 8EN","26A",74.5373682484963,4109,0.0181400263442434
"D82073","THE LIONWOOD MEDICAL PRACTICE","NR1 4NU","26A",1008.7272571142,13320,0.0757302745581232
"D82076","LAWSON ROAD SURGERY","NR3 4LE","26A",594.285702988574,8396,0.0707820036908735
"D82078","HEATHGATE MEDICAL PRACTICE","NR14 7JT","26A",305.404085788992,9826,0.031081221838896
"D82079","FELTWELL SURGERY","IP26 4AY","26A",314.573834618073,5534,0.0568438443473208
"D82080","BLOFIELD SURGERY","NR13 4PL","26A",279.622108365422,8101,0.0345169865899793
"D82084","HARLESTON MEDICAL PRACTICE","IP20 9AT","26A",146.67029606226,7952,0.0184444537301635
"D82085","HINGHAM SURGERY","NR9 4JB","26A",162.820321936171,7166,0.0227212282913999
"D82087","PROSPECT MEDICAL PRACTICE","NR3 2HW","26A",680.484861030699,6860,0.0991960438820261
"D82088","UEA MEDICAL CENTRE","NR4 7TJ","26A",4357.28011653831,20725,0.210242707673742
"D82096","WOODCOCK RD SURGERY","NR3 3UA","26A",807.718381392437,8297,0.0973506546212411
"D82099","SOUTHGATES SURGICAL & MEDICAL CENTRE","PE30 5QX","26A",1180.87605110864,17176,0.068751516715687
"D82100","SHIPDHAM SURGERY","IP25 7LA","26A",84.1881746283222,4407,0.019103284462973
"D82104","ACLE MEDICAL PARTNERSHIP","NR13 3RA","26A",218.973333269033,9498,0.0230546781710921
"D82105","ST CLEMENTS SURGERY","PE34 4LZ","26A",128.722238274338,7203,0.0178706425481518
"D82106","WEST POTTERGATE MED PRAC","NR2 4BX","26A",671.654811795813,5346,0.125636889598918
"D82600","FLEGGBURGH SURGERY","NR29 3AW","26A",41.8817157347249,1784,0.0234762980575812
"D82604","BOUGHTON SURGERY","PE33 9AG","26A",89.3546748917373,3307,0.0270198593564371
"D82618","THE WOOTTONS SURGERY","PE30 3PT","26A",367.807411572283,6145,0.0598547455772633
"D82621","PLOWRIGHT MEDICAL CENTRE","PE37 7HJ","26A",142.475471218387,6195,0.0229984618593039
"D82624","WINDMILL SURGERY","NR18 0AF","26A",347.181772092362,7463,0.0465204036034252
"D82628","ALDBOROUGH SURGERY","NR11 7NP","26A",61.5953332952568,3799,0.0162135649632158
"D83001","CONSTABLE COUNTRY RURAL MEDICAL PRACTICE","CO7 6RT","06L",308.361805004797,10530,0.0292841220327442
"D83002","ALEXANDRA & CRESTVIEW SURGERIES","NR32 1PL","26A",522.213575544025,14927,0.0349844962513583
"D83003","WICKHAMBROOK SURGERY","CB8 8XU","07K",284.103409833805,5224,0.0543842668135155
"D83004","FELIXSTOWE ROAD MEDICAL PRACTICE","IP3 9BN","06L",1468.96600325865,10708,0.137183974902751
"D83005","ANGEL HILL SURGERY","IP33 1LU","07K",943.527007998884,14071,0.0670547230473232
"D83006","BILDESTON HEALTH CENTRE","IP7 7EX","06L",258.399543398236,7042,0.0366940561485709
"D83007","IXWORTH SURGERY","IP31 2HD","06L",296.118513944338,9077,0.0326229496468368
"D83008","BURLINGTON PRIMARY CARE","IP1 2EU","06L",3177.06683780909,17738,0.179110769974579
"D83009","BECCLES MEDICAL CENTRE","NR34 9NX","26A",481.551176922926,19591,0.0245802244358596
"D83010","LONGSHORE SURGERIES","NR33 7QA","26A",128.500132728161,6401,0.0200750090186159
"D83011","BRIDGE ROAD SURGERY","NR32 3LJ","26A",340.363809188402,12273,0.0277327311324372
"D83012","UNITY HEALTHCARE","CB9 8LU","07K",1110.9016763475,17787,0.0624558203377469
"D83013","THE GUILDHALL AND BARROW SURGERY","IP33 1ET","07K",737.010554199934,12836,0.0574174629323725
"D83014","THE LONG MELFORD PRACTICE","CO10 9EP","07K",186.110318628778,8933,0.0208340220115055
"D83015","HOWARD HOUSE SURGERY","IP11 7DD","06L",399.877684737327,8531,0.0468734831482038
"D83016","VICTORIA ROAD SURGERY","NR33 9LU","26A",342.515989549876,10786,0.0317556081540771
"D83017","NEEDHAM MARKET COUNTRY PRACTICE","IP6 8EZ","06L",508.368062306194,14039,0.0362111305866653
"D83018","MARKET CROSS SURGERY","IP28 7EG","07K",1300.38048124403,12237,0.106266281052875
"D83019","MENDLESHAM MEDICAL GROUP","IP14 5SQ","06L",128.319503158452,7583,0.0169219969877954
"D83020","THE HOLBROOK AND SHOTLEY PRACTICE","IP9 2QS","06L",318.045023837981,8129,0.0391247415226942
"D83021","HAVERHILL FAMILY PRACTICE","CB9 8HF","07K",1179.08406520208,17513,0.0673262185349216
"D83022","SOLE BAY H/C","IP18 6GY","26A",128.813903796218,5377,0.0239564634175597
"D83023","HIGH STREET SURGERY","NR32 1JE","26A",421.464745808965,12461,0.0338227065090253
"D83024","IVRY STREET MEDICAL PRACTICE","IP1 3QW","06L",1731.56419145664,12844,0.134815025806341
"D83026","FRAMLINGHAM SURGERY","IP13 9HA","06L",300.593990731445,9788,0.0307104608430165
"D83027","ORCHARD HOUSE SURGERY","CB8 8NU","07K",1108.50562828091,12037,0.092091520169553
"D83028","LEISTON SURGERY","IP16 4ES","06L",292.250344503993,9394,0.0311103198322326
"D83029","THE ROOKERY MEDICAL CENTRE","CB8 8NW","07K",1314.10593401832,13909,0.0944788219151862
"D83030","KIRKLEY MILL HEALTH CENTRE","NR33 0HF","26A",292.924523911535,6812,0.0430012513082112
"D83033","BOTESDALE HEALTH CENTRE","IP22 1DW","07K",231.979088902034,9728,0.0238465346321992
"D83034","BUNGAY MEDICAL CENTRE","NR35 1LP","26A",318.953033957469,11531,0.0276604833889054
"D83035","CUTLERS HILL SURGERY","IP19 8SG","26A",239.246521468851,10516,0.0227507152404765
"D83037","HADLEIGH BOXFORD GROUP PRACTICE","IP7 5DN","06L",584.689985903268,16106,0.0363026192663149
"D83038","MOUNT FARM SURGERY","IP32 7EW","07K",936.973017683817,15097,0.0620635237254962
"D83040","VICTORIA SURGERY","IP33 3BB","07K",639.776871201811,10814,0.0591619078233596
"D83041","DEBENHAM GROUP PRACTICE","IP14 6QU","06L",225.327323346492,9336,0.0241353174107211
"D83043","EYE HEALTH CENTRE","IP23 7DD","06L",158.804270809794,6225,0.025510726234505
"D83044","STOWHEALTH","IP14 1NL","06L",808.455657513732,21746,0.0371772122465618
"D83045","LAKENHEATH SURGERY","IP27 9EP","07K",768.701416413015,5376,0.142987614660159
"D83046","TWO RIVERS MEDICAL CENTRE","IP4 5PB","06L",3854.6837423325,28771,0.133978093995082
"D83047","ROSEDALE SURGERY","NR33 8LG","26A",418.022911956774,15567,0.0268531452403658
"D83048","GROVE MEDICAL CENTRE","IP11 9GA","06L",666.418026216693,16601,0.0401432459620922
"D83049","LITTLE ST JOHN STREET SURGERY","IP12 1EE","06L",309.29500816105,7016,0.0440842371951325
"D83050","CARDINAL MEDICAL PRACTICE","IP1 5EN","06L",3801.09492336181,29559,0.128593488391414
"D83051","THE DERBY ROAD PRACTICE","IP3 8DN","06L",2226.1445908662,18246,0.122007266845676
"D83053","SAXMUNDHAM HEALTH CENTRE","IP17 1DY","06L",280.368956962597,9407,0.0298042900991387
"D83054","THE PENINSULA PRACTICE","IP12 3DA","06L",286.268459935219,6732,0.0425235383147979
"D83055","WOOLPIT HEALTH CENTRE","IP30 9QU","07K",385.366161847697,15416,0.0249978049979046
"D83056","HAWTHORN DRIVE SURGERY","IP2 0QQ","06L",1314.18718508594,10141,0.129591478659495
"D83057","FRAMFIELD HOUSE SURGERY","IP12 4FD","06L",644.416266731202,13824,0.0466157600355325
"D83059","BARRACK LANE MEDICAL CENTRE","IP1 3NQ","06L",3253.27125027794,20095,0.161894563338041
"D83060","HARDWICKE HOUSE GROUP PRACTICE","CO10 2AY","07K",791.392750932822,24302,0.0325649226784965
"D83061","WICKHAM MARKET MEDICAL CENTRE","IP13 0SB","06L",333.509287859696,9841,0.0338897762279947
"D83062","FOREST SURGERY","IP27 0BU","07K",387.322819609883,7612,0.0508831870217923
"D83064","GLEMSFORD SURGERY","CO10 7RF","07K",84.7162327755733,4681,0.0180978920691248
"D83067","OAKFIELD SURGERY","CB8 7JG","07K",621.136385276453,7396,0.0839827454402992
"D83069","FRESSINGFIELD MEDICAL CENTRE","IP21 5PJ","06L",114.179666661501,6053,0.0188633184638197
"D83070","STANTON SURGERY","IP31 2XA","07K",125.434014182685,5300,0.0236667951288085
"D83073","DR SOLWAY & DR MALLICK PRACTICE","IP4 2PZ","06L",1205.84313027998,6181,0.195088679870568
"D83074","ORCHARD MEDICAL PRACTICE","IP4 2PZ","06L",2675.01928961971,14175,0.188713882865588
"D83075","SIAM SURGERY","CO10 2DZ","07K",374.752264017175,11214,0.0334182507595127
"D83076","CLARE GUILDHALL SURGERY","CO10 8NY","07K",240.267088935289,5288,0.0454362876201378
"D83078","THE REYNARD SURGERY","IP28 8JZ","07K",1156.80158401632,9973,0.115993340420769
"D83079","COMBS FORD SURGERY","IP14 2SY","06L",315.455708776454,9251,0.0340996334208684
"D83080","MARTLESHAM SURGERY","IP5 3SL","06L",376.114474951248,6065,0.062013928268961
"D83081","HAVEN HEALTH","IP11 2XD","06L",383.042617648952,8573,0.0446801140381374
"D83084","THE BIRCHES MEDICAL CENTRE","IP5 1JF","06L",560.404995595548,6921,0.0809716797566173
"D83608","ANDAMAN SURGERY","NR33 9DF","26A",193.425718526701,6548,0.0295396637945481
"D83610","SWAN SURGERY","IP33 1AE","07K",811.463158323909,12644,0.0641777252707932
"E81001","DR I SALEH'S PRACTICE","LU2 0NN","M1J4Y",1670.98627555367,3496,0.477970902618326
"E81002","GREENSAND SURGERY (AMPTHILL)","MK45 2SB","M1J4Y",916.234500765597,9917,0.0923902894792373
"E81003","DR JL HENDERSON & PARTNERS","LU7 1AR","M1J4Y",1384.26137125823,19542,0.0708351945173588
"E81004","SALISBURY HOUSE SURGERY","LU7 1RS","M1J4Y",866.587444791517,11710,0.0740040516474395
"E81005","BELL HOUSE MEDICAL CENTRE","LU1 1BW","M1J4Y",6952.42091071906,10444,0.665685648287923
"E81006","STOPSLEY VILLAGE PRACTICE","LU2 9AU","M1J4Y",2751.50566068507,9173,0.299957010867227
"E81007","HARROLD MEDICAL PRACTICE","MK43 7DX","M1J4Y",327.882390194581,6499,0.0504512063693769
"E81008","WHEATFIELD SURGERY","LU4 0TR","M1J4Y",4666.24728344499,12555,0.371664459055754
"E81009","WEST STREET SURGERY","LU6 1SF","M1J4Y",1678.13483888828,12158,0.138027211621013
"E81010","DR WHM MATTA'S PRACTICE","LU4 9QZ","M1J4Y",5714.3079159642,9132,0.62574550109113
"E81012","GREENSANDS (POTTON)","SG19 2QS","M1J4Y",482.728302310337,12651,0.0381573237143575
"E81013","CASTLE MEDICAL GROUP PRACTICE","LU1 3AG","M1J4Y",6660.96462064345,16969,0.392537251496461
"E81014","PRIORY GARDENS SURGERY","LU6 3SU","M1J4Y",3533.70860510824,17846,0.198011240900383
"E81015","FLITWICK SURGERY","MK45 1DW","M1J4Y",914.668692124395,14197,0.064426899494569
"E81016","LISTER HOUSE SURGERY","LU4 8DG","M1J4Y",4462.59414142645,6283,0.710264864145543
"E81018","WOODLAND AVENUE PRACTICE","LU3 1RW","M1J4Y",7460.90241452873,11656,0.640091147437262
"E81019","LONDON ROAD HEALTH CENTRE","MK42 0NT","M1J4Y",6627.68505711124,21007,0.315498884043949
"E81021","QUEENS PARK HEALTH CENTRE","MK40 4HR","M1J4Y",5608.79763912058,12832,0.437094579108524
"E81022","LARKSFIELD AND ARLESEY MEDICAL PRACTICE","SG5 4HB","M1J4Y",1908.07033719007,19311,0.0988074329237258
"E81024","SHARNBROOK SURGERY","MK44 1PZ","M1J4Y",317.007338986957,5897,0.0537573917223939
"E81025","THE OAKLEY SURGERY","LU4 9FJ","M1J4Y",4710.764753575,7371,0.639094390662733
"E81026","LARKSIDE PRACTICE","LU2 9SB","M1J4Y",3201.95363761659,9854,0.324939480172173
"E81027","HOUGHTON REGIS MEDICAL CENTRE","LU5 5EZ","M1J4Y",2478.303226049,12439,0.199236532361846
"E81028","DR R KHANCHANDANI'S PRACTICE","LU3 1HA","M1J4Y",10244.8924362858,14909,0.687161609516789
"E81029","PUTNOE MEDICAL CENTRE PARTNERSHIP","MK41 9JE","M1J4Y",3864.69979035649,17083,0.226230743450008
"E81030","CAULDWELL MEDICAL CENTRE","MK42 9DJ","M1J4Y",3688.23675120171,9473,0.389341998437845
"E81031","GREAT BARFORD SURGERY","MK44 3HX","M1J4Y",360.150632161922,5308,0.0678505335647932
"E81032","LEA VALE MEDICAL PRACTICE","LU1 1HH","M1J4Y",17188.7910328207,31587,0.544172951936579
"E81033","SHEFFORD HEALTH CENTRE","SG17 5FS","M1J4Y",1268.93805849847,18646,0.0680541702509099
"E81034","TODDINGTON MEDICAL CENTRE","LU5 6DE","M1J4Y",527.860234329298,7597,0.0694827213807159
"E81035","SANDY HEALTH CENTRE","SG19 1JQ","M1J4Y",587.956516472093,8903,0.0660402691757938
"E81036","IVEL MEDICAL CENTRE","SG18 0RA","M1J4Y",1119.78983395513,13621,0.0822105450374514
"E81037","THE DE PARYS GROUP","MK40 2TX","M1J4Y",8472.92587342643,37402,0.226536705882745
"E81038","KING STREET SURGERY","MK42 8QD","M1J4Y",5684.24242218049,21810,0.260625512250367
"E81040","SUNDON MEDICAL CENTRE","LU3 3AH","M1J4Y",3249.92428942988,9335,0.348144005295113
"E81041","GARDENIA PRACTICE","LU3 2NS","M1J4Y",7528.05123425113,13417,0.561083046452346
"E81043","MARSTON FOREST HEALTHCARE","MK43 0LA","M1J4Y",1746.9607411149,10852,0.160980532723452
"E81044","LEIGHTON ROAD SURGERY","LU7 1LB","M1J4Y",1470.44635992526,19910,0.0738546639841918
"E81045","KINGSBURY COURT SURGERY","LU5 4RS","M1J4Y",1737.83095910497,9501,0.182910320924636
"E81046","DR A SULAKSHANA & PARTNERS","MK45 4TA","M1J4Y",1728.16102504013,11814,0.146280770699182
"E81047","GOLDINGTON AVENUE SURGERY","MK40 3DB","M1J4Y",3224.74878991971,14851,0.217140178433756
"E81048","BUTE HOUSE MEDICAL CENTRE","LU1 1RW","M1J4Y",5441.28208961736,9011,0.603848861349168
"E81049","PRIORY MEDICAL CENTRE","MK41 6GA","M1J4Y",1371.62854130714,7680,0.178597466316034
"E81050","ASPLANDS MEDICAL CENTRE","MK17 8QP","M1J4Y",1420.40883030924,12350,0.115012860753784
"E81052","KIRBY ROAD SURGERY","LU6 3JH","M1J4Y",1144.93977892435,8365,0.136872657372905
"E81057","SAFFRON HEALTH PARTNERSHIP","SG18 8DJ","M1J4Y",1577.44633607904,21404,0.0736986701588042
"E81060","LINDEN ROAD SURGERY","MK40 2DQ","M1J4Y",1818.88188642309,6375,0.285314805713426
"E81061","DR CARRAGHER AND NEAL AND AKHTAR","SG16 6JJ","M1J4Y",592.066068669706,6912,0.0856577066941126
"E81063","CONWAY MEDICAL CENTRE","LU4 8BY","M1J4Y",6484.11991607929,8265,0.784527515557082
"E81064","BRAMINGHAM PARK MEDICAL CENTRE","LU3 4BG","M1J4Y",2905.97270698314,6948,0.418245927890492
"E81069","CADDINGTON SURGERY","LU1 4EE","M1J4Y",526.535260288313,5094,0.103363812384828
"E81073","THE MEDICI MEDICAL PRACTICE","LU1 3UA","M1J4Y",7610.38991226888,16235,0.468764392501933
"E81074","HOUGHTON CLOSE SURGERY","MK45 2TG","M1J4Y",751.579802450815,11726,0.0640951562724556
"E81076","DR DV SHAH'S PRACTICE","LU4 0PF","M1J4Y",2364.23823481523,4354,0.54300372871273
"E81077","OLIVER STREET SURGERY","MK45 2SB","M1J4Y",970.443658774987,8908,0.108940689130555
"E81612","DRS MIRZA SUKHANI & PARTNERS","LU4 9NN","M1J4Y",3882.90320271144,5973,0.650075875223746
"E81615","ASHBURNHAM ROAD SURGERY","MK40 1DS","M1J4Y",1738.16168613493,4023,0.432056098964685
"E81617","DR PS BATH'S PRACTICE","LU2 9AU","M1J4Y",1381.01762568848,4849,0.284804624806864
"E81631","MALZEARD ROAD PRACTICE","LU3 1BD","M1J4Y",6147.04055599572,8626,0.712617731972609
"E81632","BARTON HILLS MEDICAL GROUP","LU3 4AD","M1J4Y",3294.54848278448,7904,0.416820405210587
"E81633","NEVILLE ROAD SURGERY","LU3 2JG","M1J4Y",2502.1270209286,4439,0.563669074324983
"E81635","EASTGATE SURGERY","LU5 4RU","M1J4Y",812.53951239032,4643,0.175003125649433
"E82001","ROTHSCHILD HOUSE GROUP","HP23 6PU","06N",2591.08969007658,41830,0.0619433346898538
"E82002","WRAFTON HOUSE SURGERY","AL10 0BS","06K",3090.46307775947,10113,0.305593105681743
"E82004","HATFIELD ROAD SURGERY","AL1 3FY","06N",1282.76908862954,5330,0.240669622632185
"E82005","STANMORE MEDICAL GROUP","SG1 3QA","06K",9090.93355376588,51513,0.176478433672391
"E82006","THE LIMES SURGERY","EN11 8EP","06K",751.253867967747,7745,0.0969985626814393
"E82007","HANSCOMBE HOUSE SURGERY","SG14 1JA","06K",928.462175263778,12301,0.0754785932252482
"E82008","THE NEVELLS ROAD SURGERY","SG6 4TS","06K",1693.6874677025,11019,0.153706095625964
"E82009","LINCOLN HOUSE SURGERY","HP3 9SQ","06N",2499.95455066649,14363,0.174055180022731
"E82012","FAIRBROOK MEDICAL CENTRE","WD6 1PR","06N",3528.01416054142,14688,0.240197042520521
